,text,loglikelihood
942,public,-2.8707216734845904
943,domain,-3.6506441313990234
944,restriction,-3.2188617149734857
945,httpwwwtuxedoorgesrjargonhtmlindexhtml,-0.6931330706652302
946,macedonia,-4.442637146595602
947,macedon,-2.1972104674415043
948,ancient,-5.1059313640058654
949,didnt,-2.3066721508435455
950,entry,-2.6904917815565854
951,useful,-2.8224464423852393
952,alexander,-2.484892539893285
953,particularly,-3.490414405495383
954,macedonmacedonia,-0.6931330706652302
955,recent,-3.0238890406259724
956,back,-2.0667422722578053
957,forth,-2.7725746123450663
958,blain,-1.0985981787733947
959,native,-3.044508327828708
960,greek,-2.7274541770645966
961,informative,-2.5902530555511114
962,aristotle,-2.564935247566822
963,personality,-2.3223736103955104
964,clash,-2.3025709830993306
965,wanter,-0.6931330706652302
966,today,-2.3566382043696064
967,invade,-2.5649352475668215
968,asia,-3.4964934515717654
969,send,-1.7376781380630641
970,teacher,-2.978911045342895
971,animal,-3.188402507488777
972,incounter,-0.6931330706652302
973,expedition,-1.6094238025393852
974,knew,-3.34988997737989
975,old,-2.189518121818349
976,obsess,-1.526042193600334
977,classification,-3.1780397204532305
978,result,-3.6804970945487043
979,gift,-3.2188617149734857
980,student,-3.9069963537098866
981,young,-2.8258191268638786
982,sick,-0.3746793395466957
983,bother,-1.487084950347141
984,complicate,-3.1780397204532305
985,safer,-1.9458960391605982
986,treat,-2.505511827096021
987,enemy,-2.3272635956897023
988,kill,-0.5032357200628179
989,friend,-1.8703356339265613
990,ticked,-1.79174535933334
991,might,-2.8291804745665834
992,respect,-1.9283208943390906
993,spend,-1.1962366483373106
994,around,-2.1837097802226015
995,anymore,-1.4299553147278372
996,thought,-2.6866712687097984
997,egypt,-4.094330452327386
998,pgypt,-0.6931330706652302
999,delete,-2.2086147250388524
1000,check,-2.984946066677365
1001,incidentally,-3.2188617149734857
1002,relevent,-1.9458960391605982
1003,wikipedianaming,-2.079427431785121
1004,conflict,-2.9894485506456805
1005,scratch,-2.1400520536015555
1006,0204,-1.0985981787733947
1007,oct,-2.708036091207495
1008,utc,-2.7862008640568314
1009,leave,-1.7467939714710736
1010,introductory,-2.8903576480014497
1011,since,-2.56143261701562
1012,population,-3.7658263853553495
1013,census,-2.917756622189564
1014,nearly,-2.3978811629036554
1015,county,-3.034938876812557
1016,seat,-2.282368275781811
1017,whatever,-1.4954795431901675
1018,andstuff,-0.6931330706652302
1019,survives,-1.3862802512251755
1020,till,-1.7047339823437102
1021,2010,-1.79174535933334
1022,careful,-2.7080360912074948
1023,brg,-1.0985981787733947
1024,youre,-1.3170167803589514
1025,onto,-2.382613690772867
1026,liturgical,-1.0985981787733947
1027,renewal,-1.6094238025393852
1028,aesthetic,-1.79174535933334
1029,drama,-2.25127768871178
1030,center,-3.3141718947778105
1031,recover,-1.3862802512251755
1032,biblebelt,-0.6931330706652302
1033,passion,-3.044508327828708
1034,play,-1.8549242609548717
1035,hell,0.3899060445399095
1036,house,-2.3211473686722663
1037,tiein,-1.3862802512251755
1038,theater,-2.564935247566822
1039,idea,-1.339084559888901
1040,church,-3.7270171101835974
1041,visit,-3.3533926079310916
1042,evangelical,-3.091028343463601
1043,recognizably,-1.3862802512251755
1044,churchy,-0.6931330706652302
1045,pure,-1.9616443961287373
1046,entertainment,-2.079427431785121
1047,movie,-2.184052382863993
1048,football,-3.9702778036574067
1049,game,-2.2205060300450263
1050,mime,-0.6931330706652302
1051,concert,-2.1594701394586573
1052,anything,-2.1086358573681765
1053,rite,-1.3862802512251755
1054,sermon,-1.6094238025393852
1055,intentional,-1.7047339823437102
1056,similar,-3.461807893583875
1057,happen,-2.910160275297629
1058,trendy,-0.6931330706652302
1059,roman,-3.6109038027495095
1060,catholic,-2.2662033389284555
1061,although,-3.9318115228296104
1062,experience,-2.7972672249354376
1063,repugnant,-1.6094238025393852
1064,phenomenon,-2.708036091207495
1065,post,-1.2600481610822645
1066,timeline,-2.5257145344135403
1067,hey,-1.4736222613803236
1068,clean,-2.3895823600889603
1069,vote,-3.3809805644499207
1070,realize,-2.1972104674415043
1071,qualifier,-2.079427431785121
1072,election,-3.592721483666319
1073,myanmar,-0.6931330706652302
1074,burma,-1.3862802512251755
1075,1935,-1.6094238025393852
1076,fyr,-0.6931330706652302
1077,1946,-2.079427431785121
1078,pretty,-2.601063971655327
1079,croatia,-3.2188617149734857
1080,uzbekistan,-0.4054509982134493
1081,krygyrztan,-0.6931330706652302
1082,kazakhstan,-0.6931330706652302
1083,theyre,-2.671478495473697
1084,list,-3.370640245498893
1085,1920,-2.3978811629036554
1086,universal,-2.036867817366325
1087,suffrage,-1.3862802512251755
1088,exactly,-2.5839834425375163
1089,assume,-3.360361277247185
1090,development,-3.8607156011458805
1091,voting,-3.1640534784784906
1092,separate,-3.2245597360881235
1093,stage,-2.970400355674986
1094,grant,-3.0122474656104865
1095,sex,-1.242492358433464
1096,race,-2.8397139151826947
1097,age,-2.564935247566822
1098,criminal,-2.091849951783678
1099,status,-2.9338427599411885
1100,1926,-1.9458960391605982
1101,21,-2.7849971323436233
1102,mt,-0.8472837504924884
1103,airys,-0.6931330706652302
1104,4,-2.968890921426132
1105,tokerboy,-0.6931330706652302
1106,into,-2.8206938606892646
1107,frederick,-2.3978811629036554
1108,1022,-0.6931330706652302
1109,spell,-2.0422878848356643
1110,error,-2.439430165816528
1111,propaganda,-1.9884556535793942
1112,believe,-2.691489695093086
1113,ezra,-1.0985981787733947
1114,kid,-1.4488006082065097
1115,sole,-2.1972104674415043
1116,legitimacy,-1.9458960391605982
1117,simple,-2.7383414407028237
1118,rhetorical,-2.3978811629036554
1119,claim,-2.399016881367583
1120,circle,-2.708036091207495
1121,shtus,-0.6931330706652302
1122,myself,-2.618840512403024
1123,objectionable,-2.3025709830993306
1124,rough,-2.833199234161501
1125,equivalence,-1.6094238025393852
1126,septuagintcentric,-0.6931330706652302
1127,testament,-1.8971058749911662
1128,septuagint,-2.079427431785121
1129,christianity,-3.7012878642177784
1130,imo,-2.917756622189564
1131,emphatically,-1.504063286881559
1132,apostle,-2.079427431785121
1133,translate,-3.355720897690683
1134,yadayada,-1.0985981787733947
1135,whereas,-2.614945668141483
1136,hebrew,-3.091028343463601
1137,version,-3.626989940501134
1138,ambiguous,-3.5553339515946987
1139,unnecessary,-2.917756622189564
1140,competition,-3.367281720091759
1141,alone,-1.2975521356164912
1142,discredit,-1.629226429835565
1143,tactic,-2.624654482268444
1144,basically,-2.921610191505554
1145,exact,-2.3671095042369017
1146,besides,-2.5866752342032275
1147,hard,-2.038145772811817
1148,prove,-2.2264096221337666
1149,bush,-0.014374627557384414
1150,hear,-2.7788051620957024
1151,bushism,-1.0985981787733947
1152,gore,-1.504063286881559
1153,goreism,-0.6931330706652302
1154,survey,-2.7931938995478016
1155,family,-2.117167759767968
1156,our,-2.8412406330364948
1157,share,-2.559793848066403
1158,jazz77,-0.6931330706652302
1159,thread,-2.5122915140813995
1160,mav,-1.6094238025393852
1161,nieuwpoort,-1.3862802512251755
1162,newport,-1.3862802512251755
1163,belgian,-1.3862802512251755
1164,suspect,-2.6625737171307375
1165,disambiguate,-2.995718163659276
1166,100,-2.2772531751150407
1167,1914,-2.6390432197205436
1168,dec,-2.538959761163561
1169,hi,-3.5773128583134737
1170,alex,-1.79174535933334
1171,ought,-1.9660987464781177
1172,selflinks,-0.6931330706652302
1173,unwanted,-2.3025709830993306
1174,presence,-2.5649352475668215
1175,request,-2.8903576480014497
1176,keep,-2.350253113914401
1177,update,-3.6762865620123613
1178,raise,-2.7300149979262702
1179,village,-3.5164941182784344
1180,pump,-4.060428900651704
1181,anway,-0.6931330706652302
1182,regard,-2.901102187284427
1183,1133,-1.0985981787733947
1184,26,-3.028507986482267
1185,midimperial,-0.6931330706652302
1186,late,-2.9732453078072174
1187,china,-2.054109623800831
1188,periodization,-1.3862802512251755
1189,supporter,-2.1812101260950634
1190,chinese,-3.0231171378473904
1191,marxist,-1.9458960391605982
1192,chinesehistoriography,-0.6931330706652302
1193,possible,-3.2872390124182225
1194,kt2,-0.6931330706652302
1195,reference,-3.188090056306732
1196,congolese,-0.6931330706652302
1197,economy,-3.2958227561096143
1198,throw,-1.7147843181972116
1199,i’ve,-1.79174535933334
1200,earlier,-3.160021214950552
1201,atrocity,-2.036867817366325
1202,congo,-2.3025709830993306
1203,surplus,-1.3862802512251755
1204,value,-2.7080360912074948
1205,labor,-3.583504828561395
1206,commodity,-1.79174535933334
1207,massproduction,-0.6931330706652302
1208,antisemitism,-1.9458960391605982
1209,cut,-1.8887376253206494
1210,misleads,-0.6931330706652302
1211,biology,-2.7725746123450663
1212,worth,-2.4654744540361837
1213,nature,-2.7006011127199767
1214,nurture,-1.6094238025393852
1215,reduce,-4.290445331253676
1216,height,-3.34988997737989
1217,depend,-2.1400520536015555
1218,genetics,-1.992416054795491
1219,born,-2.8903576480014497
1220,adultsized,-0.6931330706652302
1221,slowly,-1.4469048730416103
1222,grow,-1.227215556595488
1223,manifest,-2.484892539893285
1224,insofar,-1.79174535933334
1225,natural,-2.3245498898181056
1226,component,-3.1780397204532305
1227,genome,-1.6094238025393852
1228,gene,-2.5839834425375163
1229,code,-3.332190400280489
1230,immediately,-2.7725746123450663
1231,environment,-3.737655508388653
1232,boa,-1.3862802512251755
1233,clearly,-2.3906782506095974
1234,highly,-2.865356345796032
1235,heritable,-1.3862802512251755
1236,child,-2.1177462960872577
1237,immigrant,-3.4964934515717654
1238,high,-2.633928119053773
1239,average,-3.5972981506937307
1240,parent,-2.5032416785614817
1241,presumably,-2.233578111612379
1242,nutrition,-2.3025709830993306
1243,understood,-2.8903576480014497
1244,innate,-1.0985981787733947
1245,long,-2.7948931353007618
1246,genetically,-2.6390432197205436
1247,physical,-2.7568262553769274
1248,scar,-1.2809197355673492
1249,appear,-3.180120886657055
1250,noticably,-1.0985981787733947
1251,dear,-1.1664207751121556
1252,bro,-1.1631366999109656
1253,bless,-2.8903576480014497
1254,sincerely,-1.890836261977571
1255,yours,-1.6529089144791242
1256,google,-3.3004417019659087
1257,vereenigde,-1.0985981787733947
1258,oostindische,-1.0985981787733947
1259,compagnie,-1.0985981787733947
1260,passage,-2.8526173200186027
1261,formulaic,-0.6931330706652302
1262,intro,-3.5972981506937307
1263,text,-2.4901975921229784
1264,definitely,-2.8247603655156364
1265,select,-2.7245653931587057
1266,notoriety,-2.484892539893285
1267,due,-0.9784538669313314
1268,connect,-2.7725746123450663
1269,rastafarianism,-0.6931330706652302
1270,go,-0.240543077706695
1271,stay,-2.5144513421348296
1272,yes,-2.575276601361554
1273,implement,-3.5263464147214463
1274,test,-4.768549623001812
1275,wiki,-1.9540261652438482
1276,enhance,-2.6390432197205436
1277,rollunroll,-0.6931330706652302
1278,button,-2.240695579381243
1279,partly,-2.9444248692717254
1280,mozilla,-2.3025709830993306
1281,render,-2.079427431785121
1282,lousy,-0.6931330706652302
1283,javascript,-1.3862802512251755
1284,ahead,-1.7316414352636342
1285,2012,-1.0985981787733947
1286,jan,-3.6109038027495095
1287,16,-2.917756622189564
1288,2003,-4.060428900651704
1289,ridiculous,-1.3962305820783436
1290,object,-3.202732333043602
1291,aircraft,-3.1780397204532305
1292,footnote,-3.9889699366695592
1293,mike,-2.674134539531814
1294,hardy,-1.9458960391605982
1295,2000s,-0.5108115138712755
1296,jewish,-2.29801516656347
1297,bloodlibel,-0.6931330706652302
1298,myth,-4.2766520091213405
1299,continue,-2.3376623029106005
1300,circulate,-2.079427431785121
1301,among,-3.14629102213865
1302,muslim,-2.1972104674415043
1303,blood,-1.6993720392023246
1304,libel,-2.1282175959545526
1305,content,-3.0290281425408088
1306,marcusaurelius,-0.6931330706652302
1307,user,-2.2892851463876807
1308,ban,-0.5255719294543959
1309,religiocentrism,-0.6931330706652302
1310,ethnic,-3.5263464147214463
1311,prochristian,-1.3862802512251755
1312,theology,-2.25127768871178
1313,antyhing,-0.6931330706652302
1314,specific,-3.072679204795404
1315,refers,-3.3787104159153816
1316,relies,-2.3978811629036554
1317,scholarship,-1.7917453593333397
1318,click,-2.917756622189564
1319,annoy,-1.263677929132843
1320,massachusetts,-1.3862802512251755
1321,republic,-3.616294651384386
1322,against,-2.25015724041529
1323,lie,-1.362311061112179
1324,zealot,-0.4054509982134493
1325,stickingplace,0.6931612904546604
1326,0258,0.6931612904546604
1327,feb,-2.4277341260533367
1328,¿why,-1.0985981787733947
1329,normal,-2.2772531751150407
1330,anatamy,-0.6931330706652302
1331,function,-2.708036091207495
1332,præpuce,-1.0985981787733947
1333,encyclopædia,-1.79174535933334
1334,divide,-3.4657217929050113
1335,clitoral,-0.6931330706652302
1336,hood,-2.3025709830993306
1337,foreskin,-0.6931330706652302
1338,prepuce,-0.6931330706652302
1339,praepuce,-0.6931330706652302
1340,seperate,-3.9702778036574067
1341,synomyms,-0.6931330706652302
1342,fear,-2.054109623800831
1343,truth,-2.023546973390664
1344,ye,-2.079427431785121
1345,shall,-2.4171743658383344
1346,john,-3.0231171378473904
1347,832,-0.6931330706652302
1348,emailaddress,-0.6931330706652302
1349,alabio,-0.6931330706652302
1350,0728,-0.6931330706652302
1351,25,-2.995718163659276
1352,sgc,-0.6931330706652302
1353,belfry,-0.6931330706652302
1354,ted,-1.7047339823437102
1355,nudegent,-0.6931330706652302
1356,wintel,-0.6931330706652302
1357,window,-3.40118327176744
1358,intel,-2.1972104674415043
1359,wheres,-2.25127768871178
1360,24,-2.3376623029106005
1361,defendant,-2.1972104674415043
1362,figure,-3.074361290978389
1363,nuremberg,-1.9458960391605982
1364,vietnam,-2.602675575549669
1365,tragedy,-2.1972104674415043
1366,telford,-1.0985981787733947
1367,taylor,-1.0985981787733947
1368,chief,-3.6109038027495095
1369,counsel,-2.484892539893285
1370,assert,-3.091028343463601
1371,equal,-2.6079526326505125
1372,operationial,-0.6931330706652302
1373,requirement,-4.369433742572307
1374,open,-3.047903916829846
1375,website,-2.468085421576904
1376,oblige,-2.708036091207495
1377,break,-1.7687558411086413
1378,heart,-2.3353608059223214
1379,listing,-2.55635150387543
1380,commune,-1.6094238025393852
1381,france,-3.332190400280489
1382,812,-0.6931330706652302
1383,finish,-3.1918330425855665
1384,gauss,-0.6931330706652302
1385,gauß,-0.6931330706652302
1386,deep,-1.3156626840112224
1387,german,-3.8561941164270346
1388,spelling,-3.1780397204532305
1389,step,-2.0883163792023667
1390,save,-2.4696250677624967
1391,awful,-1.334986956837625
1392,fonzy,-0.6931330706652302
1393,iraq,-2.7269045755118775
1394,usa,-2.572598120312391
1395,dual,-2.3025709830993306
1396,citizenship,-2.484892539893285
1397,switch,-1.7635744823666437
1398,serve,-2.921610191505554
1399,directory,-2.708036091207495
1400,institute,-2.7515212031472336
1401,kaiser,-1.3862802512251755
1402,wilhelm,-0.6931330706652302
1403,society,-2.772574612345066
1404,advancement,-1.9458960391605982
1405,1933,-1.79174535933334
1406,alligiance,-0.6931330706652302
1407,germany,-3.486341080107747
1408,odd,-3.6635475362349315
1409,unethical,-2.6390432197205436
1410,rank,-3.7135579568095927
1411,20,-2.592523204085651
1412,enjoy,-2.046483276065767
1413,benefit,-3.117935796383525
1414,bulk,-0.980815143117011
1415,achievement,-2.3025709830993306
1416,0358,-1.0985981787733947
1417,apr,-3.258082428126767
1418,5,-2.76866071302393
1419,misconception,-2.602675575549669
1420,affirmative,-1.79174535933334
1421,action,-2.15317090603067
1422,automatically,-3.6804970945487043
1423,synomous,-0.6931330706652302
1424,minority,0.18848953226304802
1425,afford,-2.25127768871178
1426,affirmativeaction,-0.6931330706652302
1427,advantage,-3.5553339515946987
1428,fijian,-1.3862802512251755
1429,fiji,-1.0985981787733947
1430,malay,-2.484892539893285
1431,malaysia,-3.044508327828708
1432,counter,-3.9318115228296104
1433,criterion,-3.637572049831671
1434,antijewish,-1.9458960391605982
1435,nazi,-1.8222820831934217
1436,penal,-0.6931330706652302
1437,england,-2.858096785783228
1438,18th,-0.980815143117011
1439,century,-3.091028343463601
1440,excuse,-1.1078148338783185
